Pkey,AreaID,PID,Area,ProcName,Password,ParameterName,EnglishName,isQuery,QID,isRequire,DefaultValues,hasFace,OnlyDisplay,Enable,CreateTime,UpdateTime
1167,95,18,2D CODE#6,NULL,,2D Code面積比例% (Spec 50+-10%),2D area ratio (Spec 50+-10%),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1168,95,19,2D CODE#6,NULL,,WYKO 平均孔深Via,Via Mean Depth (Avg.),0,220,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1169,95,20,2D CODE#6,NULL,,WYKO 孔深最大值Via 方形(Rect) <13um,Via Mean Depth (Max.)<13um,0,221,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1170,95,21,2D CODE#6,NULL,,WYKO 孔深最小值Via 方形(Rect) >5um,Via Mean Depth (Min.)>5um,0,222,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1171,95,22,2D CODE#6,NULL,,HUP WYKO 平均孔深Via,Via Mean Depth (Avg.),0,223,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1172,95,23,2D CODE#6,NULL,,HUP WYKO 孔深平均最大值Via 方形(Rect) <13um (Max.),HUP Via Mean B DepthFC<13um,0,224,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1173,95,24,2D CODE#6,NULL,,HUP WYKO 孔深平均最小值Via 方形(Rect) >5um (Min.),HUP Via Mean B > 5um,0,225,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1174,95,25,2D CODE#6,NULL,,HDW WYKO 平均孔深Via,HUD Via Mean Depth(Avg.),0,226,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1175,95,26,2D CODE#6,NULL,,HDW WYKO 孔深平均最大值Via 方形(Rect) <13um (Max.),HDW Via Mean B DepthFC<13um,0,227,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1176,95,27,2D CODE#6,NULL,,HDW WYKO 孔深平均最小值Via 方形 (Rect) >5um (Min.),HDW Via Mean B > 5um,0,228,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1177,95,28,2D CODE#6,NULL,,自動能量檢驗,Auto check POWER,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1178,95,29,2D CODE#6,NULL,,頻率,HZ,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1179,95,30,2D CODE#6,NULL,,功率電流,Diode Current,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1181,95,32,2D CODE#6,NULL,,確認Log file片數量,Check log file total PNL,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1182,95,33,2D CODE#6,NULL,,委託單號,WYKO No#,0,0,1,NA,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1183,95,34,2D CODE#6,NULL,,全檢是否OK,Appearance check(OK),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1184,95,35,2D CODE#6,NULL,,劃記型式,X-out type,0,0,1,XOUT,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1185,95,36,2D CODE#6,NULL,,劃記面次 Chip,X-out side,0,0,1,CHIP,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1186,95,37,2D CODE#6,NULL,,Center檔與料號是否一致,Center code same with partname,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1187,95,38,2D CODE#6,NULL,,是否打印在光學點上,Print on optical dots(Y/N),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1188,95,39,2D CODE#6,NULL,,劃記打印數,X-out quantity(mapping),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1189,95,40,2D CODE#6,NULL,,機台劃記數量,X-out quantity(machine log),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1190,94,1,2D CODE#5,NULL,,產品型式Type,lot Type,1,333,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1191,94,2,2D CODE#5,NULL,,狀態(首件/量產),Status(First/Mass),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1192,94,3,2D CODE#5,NULL,,抽驗數,Inspection Qty,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1193,94,4,2D CODE#5,NULL,,首件板號,1st run No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1194,94,5,2D CODE#5,NULL,,DMX262機台對比度(1)  1*1>40%  1.6*1.6>50%,2D Contrast(1)  1*1>40%  1.6*1.6>50%,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1195,94,6,2D CODE#5,NULL,,整體等級(1),2D Level(1),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1196,94,7,2D CODE#5,NULL,,量測位置(1),Measurement position(1),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1197,94,17,2D CODE#5,NULL,,Dot 特定方向,(Dot dotspecific direction Right down),0,0,1,右下,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1198,94,18,2D CODE#5,NULL,,2D Code面積比例% (Spec 50+-10%),2D area ratio (Spec 50+-10%),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1199,94,19,2D CODE#5,NULL,,WYKO 平均孔深Via,Via Mean Depth (Avg.),0,229,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1200,94,20,2D CODE#5,NULL,,WYKO 孔深最大值Via  方形(Rect) <13um,Via Mean Depth (Max.)<13um,0,230,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1201,94,21,2D CODE#5,NULL,,WYKO 孔深最小值Via 方形(Rect) >5um,Via Mean Depth (Min.)>5um,0,231,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1202,94,22,2D CODE#5,NULL,,HUP WYKO 平均孔深Via,Via Mean Depth (Avg.),0,232,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1203,94,23,2D CODE#5,NULL,,HUP WYKO 孔深平均最大值Via 方形(Rect) <13um (Max.),HUP Via Mean B  DepthFC<13um,0,233,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1204,94,24,2D CODE#5,NULL,,HUP WYKO孔深平均最小值Via 方形(Rect) >5um (Min.),HUP Via Mean B > 5um,0,234,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1205,94,25,2D CODE#5,NULL,,HDW WYKO 平均孔深Via,HUD Via Mean Depth(Avg.),0,235,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1206,94,26,2D CODE#5,NULL,,HDW WYKO 孔深平均最大值Via 方形(Rect) <13um (Max.),HDW Via Mean B  DepthFC<13um,0,236,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1207,94,27,2D CODE#5,NULL,,HDW WYKO 孔深平均最小值Via 方形 (Rect) >5um (Min.),HDW Via Mean B > 5um,0,237,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1208,94,28,2D CODE#5,NULL,,自動能量檢驗,Auto check POWER,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1209,94,29,2D CODE#5,NULL,,頻率,HZ,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1210,94,30,2D CODE#5,NULL,,功率電流,Diode Current,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1212,94,32,2D CODE#5,NULL,,確認Log file片數量,Check log file total PNL,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1213,94,33,2D CODE#5,NULL,,Check log file total PNL,WYKO No#,0,0,1,NA,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1214,94,34,2D CODE#5,NULL,,全檢是否OK,Appearance check(OK),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1215,94,35,2D CODE#5,NULL,,劃記型式,X-out type,0,0,1,XOUT,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1216,94,36,2D CODE#5,NULL,,劃記面次 Chip,X-out side,0,0,1,CHIP,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1217,94,37,2D CODE#5,NULL,,Center檔與料號是否一致,Center code same with partname,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1218,94,38,2D CODE#5,NULL,,是否打印在光學點上,Print on optical dots(Y/N),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1219,94,39,2D CODE#5,NULL,,劃記打印數,X-out quantity(mapping),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1220,94,40,2D CODE#5,NULL,,機台劃記數量,X-out quantity(machine log),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1221,93,1,2D CODE#4,NULL,,產品型式Type,lot Type,1,332,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1222,93,2,2D CODE#4,NULL,,狀態(首件/量產),Status(First/Mass),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1223,93,3,2D CODE#4,NULL,,抽驗數,Inspection Qty,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1224,93,4,2D CODE#4,NULL,,首件板號,1st run No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1225,93,5,2D CODE#4,NULL,,DMX262機台對比度(1)  1*1>40%  1.6*1.6>50%,2D Contrast(1)  1*1>40%  1.6*1.6>50%,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1226,93,6,2D CODE#4,NULL,,整體等級(1),2D Level(1),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1227,93,7,2D CODE#4,NULL,,量測位置(1),Measurement position(1),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1228,93,17,2D CODE#4,NULL,,Dot 特定方向,(Dot dotspecific direction Right down),0,0,1,右下,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1229,93,18,2D CODE#4,NULL,,2D Code面積比例% (Spec 50+-10%),2D area ratio (Spec 50+-10%),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1230,93,19,2D CODE#4,NULL,,WYKO 平均孔深Via,Via Mean Depth(AVG),0,238,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1231,93,20,2D CODE#4,NULL,,WYKO孔深最大值Via 方形(Rect) <13um,Via Mean B Depth<10um (MAX),0,239,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1232,93,21,2D CODE#4,NULL,,WYKO孔深最小值Via 方形(Rect) >5um,Via Mean B Depth>5um (MIN),0,240,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1233,93,22,2D CODE#4,NULL,,HUP WYKO 平均孔深Via,HUP Via Mean Depth (AVG),0,241,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1234,93,23,2D CODE#4,NULL,,HUP WYKO孔深平均最大值Via 方形(Rect) <13um (Max.),HUP Via Mean B DepthFC<10um,0,242,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1235,93,24,2D CODE#4,NULL,,HUP WYKO孔深平均最小值Via 方形(Rect) >5um (Min.),HUP Via Mean B > 5um,0,243,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1236,93,25,2D CODE#4,NULL,,HDW WYKO平均孔深Via,HUD Via Mean Depth(Avg.),0,244,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1237,93,26,2D CODE#4,NULL,,HDW WYKO孔深平均最大值Via 方形(Rect) <13um (Max.),HDW Via Mean B DepthFC<10um,0,245,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1238,93,27,2D CODE#4,NULL,,HDW WYKO孔深平均最小值Via方形 (Rect) >5um (Min.),HDW Via Mean B  >5um,0,246,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1239,93,28,2D CODE#4,NULL,,自動能量檢驗,Auto check POWER,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1240,93,29,2D CODE#4,NULL,,頻率,HZ,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1241,93,30,2D CODE#4,NULL,,功率電流,Diode Current,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1243,93,32,2D CODE#4,NULL,,確認Log file片數量,Check log file total PNL,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1244,93,33,2D CODE#4,NULL,,委託單號,WYKO No#,0,0,1,NA,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1245,93,34,2D CODE#4,NULL,,全檢是否OK,Appearance check(OK),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1246,93,35,2D CODE#4,NULL,,劃記型式,X-out type,0,0,1,XOUT,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1247,93,36,2D CODE#4,NULL,,劃記面次 Chip,X-out side,0,0,1,CHIP,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1248,93,37,2D CODE#4,NULL,,Center檔與料號是否一致,Center code same with partname,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1249,93,38,2D CODE#4,NULL,,是否打印在光學點上,Print on optical dots(Y/N),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1250,93,39,2D CODE#4,NULL,,劃記打印數,X-out quantity(mapping),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1251,93,40,2D CODE#4,NULL,,機台劃記數量,X-out quantity(machine log),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1252,92,1,2D CODE#3,NULL,,產品型式Type,lot Type,1,331,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1253,92,2,2D CODE#3,NULL,,狀態(首件/量產),Status(First/Mass),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1254,92,3,2D CODE#3,NULL,,抽驗數,Inspection Qty,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1255,92,4,2D CODE#3,NULL,,首件板號,1st run No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1256,92,5,2D CODE#3,NULL,,DMX262機台對比度 >60%,2D contrast >60%,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1257,92,6,2D CODE#3,NULL,,整體等級,2D Level,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1258,92,7,2D CODE#3,NULL,,量測位置,Measurement position,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1259,92,8,2D CODE#3,NULL,,Dot 特定方向,(Dot dotspecific direction Right down),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1260,92,9,2D CODE#3,NULL,,2D Code面積比例% Spec >15%,2D area ratio spec>15%,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1261,92,10,2D CODE#3,NULL,,WYKO平均孔深Via,Via Mean Depth(AVG),0,250,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1262,92,11,2D CODE#3,NULL,,WYKO孔深最大值Via方形(RECT)<13um,Via Mean B Depth<13um (MAX),0,251,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1263,92,12,2D CODE#3,NULL,,WYKO孔深最小值Via方形(RECT)>5um,Via Mean B Depth>5um (MIN),0,252,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1264,92,13,2D CODE#3,NULL,,自動能量檢驗,Auto check power,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1265,92,14,2D CODE#3,NULL,,頻率,HZ,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1266,92,15,2D CODE#3,NULL,,功率電流,Diode Current,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1267,92,16,2D CODE#3,NULL,,打印X位置精度+/-150um,MAHR X AVG+/-150um,0,0,1,NA,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1268,92,18,2D CODE#3,NULL,,確認Log file片數量,Check log file total PNL,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1269,92,19,2D CODE#3,NULL,,委託單號,WYKO No#,0,0,1,NA,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1270,92,20,2D CODE#3,NULL,,全檢是否OK,Appearance check(OK),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1271,92,21,2D CODE#3,NULL,,NCN異常單號,NCN No,0,0,1,NA,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1272,92,22,2D CODE#3,NULL,,劃記型式,X-out type,0,0,1,X-OUT,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1273,92,23,2D CODE#3,NULL,,劃記面次 Chip,X-out side,0,0,1,CHIP,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1274,92,24,2D CODE#3,NULL,,Center檔與料號是否一致,Center code same with partname,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1275,92,25,2D CODE#3,NULL,,是否打印在光學點上,Print on optical dots(Y/N),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1276,92,26,2D CODE#3,NULL,,劃記打印數,X-out quantity(mapping),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1277,92,27,2D CODE#3,NULL,,機台劃記數量,X-out quantity(machine log),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1278,55,1,ABFPRC,NULL,,Panel_PCS,,1,304,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1279,58,1,Laser出料外觀檢驗,NULL,,檢驗顆數,All inspect unit,1,294,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1280,65,6,LTHACD #1,NULL,,抽驗板編,Testing No,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1281,65,7,LTHACD #1,NULL,,確認者,Confirm No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1282,65,8,LTHACD #1,NULL,,檢察員,Inspector,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1283,65,9,LTHACD #1,NULL,,乾膜種類,Dry Film,1,125,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1284,65,10,LTHACD #1,NULL,,生產線速,Line Speed,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1285,65,11,LTHACD #1,NULL,,LAM#1 乾膜膜條碼(上),LAM#1 Upper dry film barcode,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1286,65,12,LTHACD #1,NULL,,LAM#1 乾膜膜條碼(下),LAM#1 Lower dry film barcode,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1287,65,13,LTHACD #1,NULL,,LAM#2 乾膜膜條碼(上),LAM#2 Upper dry film barcode,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1288,65,14,LTHACD #1,NULL,,LAM#2 乾膜膜條碼(下),LAM#2 Lower dry film  barcode,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1289,65,15,LTHACD #1,NULL,,LAM#1 壓輪使用片數(開班第一批紀錄),LAM#1 Roller PWB count(First lot of record in shift),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1290,65,16,LTHACD #1,NULL,,LAM#2 壓輪使用片數(開班第一批紀錄),LAM#2 Roller PWB count(First lot of record in shift),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1291,66,6,LTHACD #2,NULL,,抽驗板編,Testing No,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1292,66,7,LTHACD #2,NULL,,確認者,Confirm No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1293,66,8,LTHACD #2,NULL,,檢察員,Inspector,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1294,66,9,LTHACD #2,NULL,,乾膜種類,Dry Film,1,126,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1295,66,10,LTHACD #2,NULL,,生產線速,Line Speed,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1296,66,11,LTHACD #2,NULL,,LAM 上乾膜膜條碼,LAM Upper dry film barcode,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1297,66,12,LTHACD #2,NULL,,LAM 下乾膜膜條碼,LAM Lower dry film barcode,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1298,66,13,LTHACD #2,NULL,,LAM 壓輪使用片數(開班第一批紀錄),LAM Roller PWB count(First lot of record in shift),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1299,67,6,LTHACD #3~#4,NULL,,抽驗板編,Testing No,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1300,67,7,LTHACD #3~#4,NULL,,確認者,Confirm No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1301,67,8,LTHACD #3~#4,NULL,,檢察員,Inspector,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1302,67,9,LTHACD #3~#4,NULL,,乾膜種類,Dry Film,1,127,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1303,67,10,LTHACD #3~#4,NULL,,生產線速,Line Speed,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1304,67,11,LTHACD #3~#4,NULL,,LAM 上乾膜膜條碼,LAM Upper dry film barcode,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1305,67,12,LTHACD #3~#4,NULL,,LAM 下乾膜膜條碼,LAM Lower dry film barcode,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1306,67,13,LTHACD #3~#4,NULL,,LAM 壓輪使用片數(開班第一批紀錄),LAM Roller PWB count(First lot of record in shift),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1307,41,26,OSPOSP,NULL,,入料鍍金導線防焊崩缺,Before run SM Chip out,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1308,41,27,OSPOSP,NULL,,入料鍍金導線咬蝕過度,Before run over Etching,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1309,41,28,OSPOSP,NULL,,入料特殊缺點總和,Before run other mode defect total,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1310,41,29,OSPOSP,NULL,,入料特殊缺點率%,Defect of other mode before run,1,425,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1311,41,30,OSPOSP,NULL,,出料刮傷,After run of scratch,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1312,41,31,OSPOSP,NULL,,出料刮傷缺點率%,Defect of scratch after run,1,426,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1313,41,32,OSPOSP,NULL,,出料氧化,After run oxidation,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1314,41,33,OSPOSP,NULL,,出料氧化缺點率%,Defect of oxidation after run,1,427,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1315,41,34,OSPOSP,NULL,,出料小黑點,After run black point,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1316,41,35,OSPOSP,NULL,,出料小黑點缺點率%,Defect of black point after un,1,428,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1317,41,36,OSPOSP,NULL,,出料小橘點,After run orange,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1318,41,37,OSPOSP,NULL,,出料小橘點缺點率%,Defect of orange point after run,1,429,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1319,98,1,OSPPMA,NULL,,AVG 水滴角 (Spec. < 40),,1,164,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1320,98,2,OSPPMA,NULL,,MAX 水滴角 (Spec. < 40),,1,165,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1321,98,3,OSPPMA,NULL,,MIN 水滴角 (Spec. < 40),,1,166,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1328,98,13,OSPPMA,NULL,,進料/首件/量產,Incoming /First item/Production,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1329,98,14,OSPPMA,NULL,,檢驗顆數,All inspect unit,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1330,98,15,OSPPMA,NULL,,銅面污染,Contamination On Pad,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1331,98,16,OSPPMA,NULL,,防焊白霧,Discoloration on SMK,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1332,98,17,OSPPMA,NULL,,缺點總和,ALL NG,1,121,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
